"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","SUICIDE","MEN","100000PER","A","2015",15,
"ITA","SUICIDE","MEN","100000PER","A","1960",11,
"ITA","SUICIDE","MEN","100000PER","A","1961",10,
"ITA","SUICIDE","MEN","100000PER","A","1962",9.9,
"ITA","SUICIDE","MEN","100000PER","A","1963",9.4,
"ITA","SUICIDE","MEN","100000PER","A","1964",10,
"ITA","SUICIDE","MEN","100000PER","A","1965",10.1,
"ITA","SUICIDE","MEN","100000PER","A","1966",9.5,
"ITA","SUICIDE","MEN","100000PER","A","1967",10.2,
"ITA","SUICIDE","MEN","100000PER","A","1968",9.9,"B"
"ITA","SUICIDE","MEN","100000PER","A","1969",9.8,
"ITA","SUICIDE","MEN","100000PER","A","1970",10.2,
"ITA","SUICIDE","MEN","100000PER","A","1971",10.3,
"ITA","SUICIDE","MEN","100000PER","A","1972",10.4,
"ITA","SUICIDE","MEN","100000PER","A","1973",10.4,
"ITA","SUICIDE","MEN","100000PER","A","1974",9.1,
"ITA","SUICIDE","MEN","100000PER","A","1975",9.6,
"ITA","SUICIDE","MEN","100000PER","A","1976",9.6,
"ITA","SUICIDE","MEN","100000PER","A","1977",10.7,
"ITA","SUICIDE","MEN","100000PER","A","1978",11.1,
"ITA","SUICIDE","MEN","100000PER","A","1979",11.4,"B"
"ITA","SUICIDE","MEN","100000PER","A","1980",11.8,
"ITA","SUICIDE","MEN","100000PER","A","1981",11.4,
"ITA","SUICIDE","MEN","100000PER","A","1982",12.6,
"ITA","SUICIDE","MEN","100000PER","A","1983",12.9,
"ITA","SUICIDE","MEN","100000PER","A","1984",13.1,
"ITA","SUICIDE","MEN","100000PER","A","1985",14,
"ITA","SUICIDE","MEN","100000PER","A","1986",13.4,
"ITA","SUICIDE","MEN","100000PER","A","1987",13.2,
"ITA","SUICIDE","MEN","100000PER","A","1988",12.6,
"ITA","SUICIDE","MEN","100000PER","A","1989",12.3,
"ITA","SUICIDE","MEN","100000PER","A","1990",12.5,
"ITA","SUICIDE","MEN","100000PER","A","1991",12.3,
"ITA","SUICIDE","MEN","100000PER","A","1992",12.7,
"ITA","SUICIDE","MEN","100000PER","A","1993",13.3,
"ITA","SUICIDE","MEN","100000PER","A","1994",12.7,
"ITA","SUICIDE","MEN","100000PER","A","1995",12.7,
"ITA","SUICIDE","MEN","100000PER","A","1996",12.6,
"ITA","SUICIDE","MEN","100000PER","A","1997",12.8,
"ITA","SUICIDE","MEN","100000PER","A","1998",12.4,
"ITA","SUICIDE","MEN","100000PER","A","1999",11.1,
"ITA","SUICIDE","MEN","100000PER","A","2000",10.9,
"ITA","SUICIDE","MEN","100000PER","A","2001",10.8,
"ITA","SUICIDE","MEN","100000PER","A","2002",10.9,
"ITA","SUICIDE","MEN","100000PER","A","2003",10.6,"B"
"ITA","SUICIDE","MEN","100000PER","A","2004",10.4,
"ITA","SUICIDE","MEN","100000PER","A","2005",9.5,
"ITA","SUICIDE","MEN","100000PER","A","2006",9.4,
"ITA","SUICIDE","MEN","100000PER","A","2007",9.4,
"ITA","SUICIDE","MEN","100000PER","A","2008",9.6,
"ITA","SUICIDE","MEN","100000PER","A","2009",9.8,
"ITA","SUICIDE","MEN","100000PER","A","2010",9.8,
"ITA","SUICIDE","MEN","100000PER","A","2011",10.5,
"ITA","SUICIDE","MEN","100000PER","A","2012",10.5,
"ITA","SUICIDE","MEN","100000PER","A","2013",10.3,
"ITA","SUICIDE","MEN","100000PER","A","2014",9.8,
"ITA","SUICIDE","MEN","100000PER","A","2015",9.4,
"ITA","SUICIDE","MEN","100000PER","A","2016",9.2,
"LUX","SUICIDE","MEN","100000PER","A","1967",18.4,
"LUX","SUICIDE","MEN","100000PER","A","1968",21,
"LUX","SUICIDE","MEN","100000PER","A","1969",25.7,
"LUX","SUICIDE","MEN","100000PER","A","1970",25.7,
"LUX","SUICIDE","MEN","100000PER","A","1971",26.2,"B"
"LUX","SUICIDE","MEN","100000PER","A","1972",21.9,
"LUX","SUICIDE","MEN","100000PER","A","1973",21.5,
"LUX","SUICIDE","MEN","100000PER","A","1974",20.7,
"LUX","SUICIDE","MEN","100000PER","A","1975",16.9,
"LUX","SUICIDE","MEN","100000PER","A","1976",20.4,
"LUX","SUICIDE","MEN","100000PER","A","1977",23.9,
"LUX","SUICIDE","MEN","100000PER","A","1978",29,
"LUX","SUICIDE","MEN","100000PER","A","1979",31.8,"B"
"LUX","SUICIDE","MEN","100000PER","A","1980",23.1,
"LUX","SUICIDE","MEN","100000PER","A","1981",25.8,
"LUX","SUICIDE","MEN","100000PER","A","1982",36.3,
"LUX","SUICIDE","MEN","100000PER","A","1983",38.4,
"LUX","SUICIDE","MEN","100000PER","A","1984",27.8,
"LUX","SUICIDE","MEN","100000PER","A","1985",25.1,
"LUX","SUICIDE","MEN","100000PER","A","1986",21.9,
"LUX","SUICIDE","MEN","100000PER","A","1987",24.6,
"LUX","SUICIDE","MEN","100000PER","A","1988",29,
"LUX","SUICIDE","MEN","100000PER","A","1989",31.2,
"LUX","SUICIDE","MEN","100000PER","A","1990",26.2,
"LUX","SUICIDE","MEN","100000PER","A","1991",29.9,
"LUX","SUICIDE","MEN","100000PER","A","1992",16.1,
"LUX","SUICIDE","MEN","100000PER","A","1993",26,
"LUX","SUICIDE","MEN","100000PER","A","1994",34.4,
"LUX","SUICIDE","MEN","100000PER","A","1995",23.9,
"LUX","SUICIDE","MEN","100000PER","A","1996",27.3,
"LUX","SUICIDE","MEN","100000PER","A","1997",33.2,
"LUX","SUICIDE","MEN","100000PER","A","1998",24.4,"B"
"LUX","SUICIDE","MEN","100000PER","A","1999",24.1,
"LUX","SUICIDE","MEN","100000PER","A","2000",24.1,
"LUX","SUICIDE","MEN","100000PER","A","2001",24.3,
"LUX","SUICIDE","MEN","100000PER","A","2002",30.2,
"LUX","SUICIDE","MEN","100000PER","A","2003",19.6,
"LUX","SUICIDE","MEN","100000PER","A","2004",21.4,
"LUX","SUICIDE","MEN","100000PER","A","2005",18.9,
"LUX","SUICIDE","MEN","100000PER","A","2006",21.3,
"LUX","SUICIDE","MEN","100000PER","A","2007",23.3,
"LUX","SUICIDE","MEN","100000PER","A","2008",14.7,
"LUX","SUICIDE","MEN","100000PER","A","2009",14.2,
"LUX","SUICIDE","MEN","100000PER","A","2010",17.1,
"LUX","SUICIDE","MEN","100000PER","A","2011",14.2,
"LUX","SUICIDE","MEN","100000PER","A","2012",14.8,
"LUX","SUICIDE","MEN","100000PER","A","2013",9.1,
"LUX","SUICIDE","MEN","100000PER","A","2014",18.3,
"LUX","SUICIDE","MEN","100000PER","A","2015",15.9,
"LUX","SUICIDE","MEN","100000PER","A","2016",11,
"NLD","SUICIDE","MEN","100000PER","A","1960",11.6,
"NLD","SUICIDE","MEN","100000PER","A","1961",12.2,
"NLD","SUICIDE","MEN","100000PER","A","1962",11.1,
"NLD","SUICIDE","MEN","100000PER","A","1963",11.1,
"NLD","SUICIDE","MEN","100000PER","A","1964",11.3,
"NLD","SUICIDE","MEN","100000PER","A","1965",12.2,
"NLD","SUICIDE","MEN","100000PER","A","1966",12.2,
"NLD","SUICIDE","MEN","100000PER","A","1967",10.7,
"NLD","SUICIDE","MEN","100000PER","A","1968",10.7,
"NLD","SUICIDE","MEN","100000PER","A","1969",12.2,"B"
"NLD","SUICIDE","MEN","100000PER","A","1970",13.2,
"NLD","SUICIDE","MEN","100000PER","A","1971",12.9,
"NLD","SUICIDE","MEN","100000PER","A","1972",13.2,
"NLD","SUICIDE","MEN","100000PER","A","1973",12.5,
"NLD","SUICIDE","MEN","100000PER","A","1974",13.9,
"NLD","SUICIDE","MEN","100000PER","A","1975",13.4,
"NLD","SUICIDE","MEN","100000PER","A","1976",14.9,
"NLD","SUICIDE","MEN","100000PER","A","1977",14.2,
"NLD","SUICIDE","MEN","100000PER","A","1978",13.3,
"NLD","SUICIDE","MEN","100000PER","A","1979",14.3,"B"
"NLD","SUICIDE","MEN","100000PER","A","1980",15.4,
"NLD","SUICIDE","MEN","100000PER","A","1981",14.4,
"NLD","SUICIDE","MEN","100000PER","A","1982",15.5,
"NLD","SUICIDE","MEN","100000PER","A","1983",17.1,
"NLD","SUICIDE","MEN","100000PER","A","1984",17.5,
"NLD","SUICIDE","MEN","100000PER","A","1985",16.4,
"NLD","SUICIDE","MEN","100000PER","A","1986",15.9,
"NLD","SUICIDE","MEN","100000PER","A","1987",15.3,
"NLD","SUICIDE","MEN","100000PER","A","1988",14.8,
"NLD","SUICIDE","MEN","100000PER","A","1989",13.9,
"NLD","SUICIDE","MEN","100000PER","A","1990",13.3,
"NLD","SUICIDE","MEN","100000PER","A","1991",15.2,
"NLD","SUICIDE","MEN","100000PER","A","1992",14.9,
"NLD","SUICIDE","MEN","100000PER","A","1993",14.2,
"NLD","SUICIDE","MEN","100000PER","A","1994",15.1,
"NLD","SUICIDE","MEN","100000PER","A","1995",13.5,
"NLD","SUICIDE","MEN","100000PER","A","1996",14.2,"B"
"NLD","SUICIDE","MEN","100000PER","A","1997",14.2,
"NLD","SUICIDE","MEN","100000PER","A","1998",13.5,
"NLD","SUICIDE","MEN","100000PER","A","1999",13.4,
"NLD","SUICIDE","MEN","100000PER","A","2000",13.3,
"NLD","SUICIDE","MEN","100000PER","A","2001",13,
"NLD","SUICIDE","MEN","100000PER","A","2002",13.5,
"NLD","SUICIDE","MEN","100000PER","A","2003",12.8,
"NLD","SUICIDE","MEN","100000PER","A","2004",12.9,
"NLD","SUICIDE","MEN","100000PER","A","2005",13.3,
"NLD","SUICIDE","MEN","100000PER","A","2006",13.1,
"NLD","SUICIDE","MEN","100000PER","A","2007",11.6,
"NLD","SUICIDE","MEN","100000PER","A","2008",12.1,
"NLD","SUICIDE","MEN","100000PER","A","2009",12.8,
"NLD","SUICIDE","MEN","100000PER","A","2010",13.3,
"NLD","SUICIDE","MEN","100000PER","A","2011",13.5,
"NLD","SUICIDE","MEN","100000PER","A","2012",14,
"NLD","SUICIDE","MEN","100000PER","A","2013",15.2,
"NLD","SUICIDE","MEN","100000PER","A","2014",14.4,
"NLD","SUICIDE","MEN","100000PER","A","2015",14.7,
"NLD","SUICIDE","MEN","100000PER","A","2016",14.6,
"NLD","SUICIDE","MEN","100000PER","A","2017",14.7,
"POL","SUICIDE","MEN","100000PER","A","1960",17.7,
"POL","SUICIDE","MEN","100000PER","A","1961",18.3,
"POL","SUICIDE","MEN","100000PER","A","1962",19.3,
"POL","SUICIDE","MEN","100000PER","A","1963",18.5,
"POL","SUICIDE","MEN","100000PER","A","1964",18.2,
"POL","SUICIDE","MEN","100000PER","A","1965",19.6,
"POL","SUICIDE","MEN","100000PER","A","1966",21,
"POL","SUICIDE","MEN","100000PER","A","1967",21.2,
"POL","SUICIDE","MEN","100000PER","A","1968",22.2,
"POL","SUICIDE","MEN","100000PER","A","1969",22.3,"B"
"POL","SUICIDE","MEN","100000PER","A","1970",23.1,
"POL","SUICIDE","MEN","100000PER","A","1971",23.5,
"POL","SUICIDE","MEN","100000PER","A","1972",23.3,
"POL","SUICIDE","MEN","100000PER","A","1973",23,
"POL","SUICIDE","MEN","100000PER","A","1974",21.3,
"POL","SUICIDE","MEN","100000PER","A","1975",22,
"POL","SUICIDE","MEN","100000PER","A","1976",23.2,
"POL","SUICIDE","MEN","100000PER","A","1977",24,
"POL","SUICIDE","MEN","100000PER","A","1978",25.5,
"POL","SUICIDE","MEN","100000PER","A","1979",24.2,
"POL","SUICIDE","MEN","100000PER","A","1983",23,
"POL","SUICIDE","MEN","100000PER","A","1984",26.4,
"POL","SUICIDE","MEN","100000PER","A","1985",25.4,
"POL","SUICIDE","MEN","100000PER","A","1986",25.1,
"POL","SUICIDE","MEN","100000PER","A","1987",25.5,
"POL","SUICIDE","MEN","100000PER","A","1988",23.4,
"POL","SUICIDE","MEN","100000PER","A","1989",21.9,
"POL","SUICIDE","MEN","100000PER","A","1990",24.7,
"POL","SUICIDE","MEN","100000PER","A","1991",27,
"POL","SUICIDE","MEN","100000PER","A","1992",28.3,
"POL","SUICIDE","MEN","100000PER","A","1993",27.6,
"POL","SUICIDE","MEN","100000PER","A","1994",27.4,
"POL","SUICIDE","MEN","100000PER","A","1995",26.7,
"POL","SUICIDE","MEN","100000PER","A","1996",26.4,
"POL","SUICIDE","MEN","100000PER","A","1999",27.3,"B"
"POL","SUICIDE","MEN","100000PER","A","2000",27.7,
"POL","SUICIDE","MEN","100000PER","A","2001",27.8,
"POL","SUICIDE","MEN","100000PER","A","2002",27.2,
"POL","SUICIDE","MEN","100000PER","A","2003",27.1,
"POL","SUICIDE","MEN","100000PER","A","2004",28,
"POL","SUICIDE","MEN","100000PER","A","2005",27.8,
"POL","SUICIDE","MEN","100000PER","A","2006",26.7,
"POL","SUICIDE","MEN","100000PER","A","2007",24.2,
"POL","SUICIDE","MEN","100000PER","A","2008",26.2,
"POL","SUICIDE","MEN","100000PER","A","2009",29.5,
"POL","SUICIDE","MEN","100000PER","A","2010",29.1,
"POL","SUICIDE","MEN","100000PER","A","2011",28.1,
"POL","SUICIDE","MEN","100000PER","A","2012",29,
"POL","SUICIDE","MEN","100000PER","A","2013",28.2,
"POL","SUICIDE","MEN","100000PER","A","2014",26.7,
"POL","SUICIDE","MEN","100000PER","A","2015",24.5,
"POL","SUICIDE","MEN","100000PER","A","2016",21.4,
"POL","SUICIDE","MEN","100000PER","A","2017",20.1,
"PRT","SUICIDE","MEN","100000PER","A","1960",21.5,
"PRT","SUICIDE","MEN","100000PER","A","1961",21.1,
"PRT","SUICIDE","MEN","100000PER","A","1962",20.7,
"PRT","SUICIDE","MEN","100000PER","A","1963",22.5,
"PRT","SUICIDE","MEN","100000PER","A","1964",23.8,
"PRT","SUICIDE","MEN","100000PER","A","1965",23.3,
"PRT","SUICIDE","MEN","100000PER","A","1966",22.7,
"PRT","SUICIDE","MEN","100000PER","A","1967",23.8,
"PRT","SUICIDE","MEN","100000PER","A","1968",22.3,
"PRT","SUICIDE","MEN","100000PER","A","1969",22.3,
"PRT","SUICIDE","MEN","100000PER","A","1970",19,
"PRT","SUICIDE","MEN","100000PER","A","1971",20.9,"B"
"PRT","SUICIDE","MEN","100000PER","A","1972",19.4,
"PRT","SUICIDE","MEN","100000PER","A","1973",19.2,
"PRT","SUICIDE","MEN","100000PER","A","1974",19,
"PRT","SUICIDE","MEN","100000PER","A","1975",18,
"PRT","SUICIDE","MEN","100000PER","A","1976",21,
"PRT","SUICIDE","MEN","100000PER","A","1977",20,
"PRT","SUICIDE","MEN","100000PER","A","1978",20.7,
"PRT","SUICIDE","MEN","100000PER","A","1979",21.3,
"PRT","SUICIDE","MEN","100000PER","A","1980",15.7,"B"
"PRT","SUICIDE","MEN","100000PER","A","1981",15.6,
"PRT","SUICIDE","MEN","100000PER","A","1982",15.7,
"PRT","SUICIDE","MEN","100000PER","A","1983",17.9,
"PRT","SUICIDE","MEN","100000PER","A","1984",18.3,
"PRT","SUICIDE","MEN","100000PER","A","1985",18.2,
"PRT","SUICIDE","MEN","100000PER","A","1986",17.8,
"PRT","SUICIDE","MEN","100000PER","A","1987",18.1,
"PRT","SUICIDE","MEN","100000PER","A","1988",15.7,
"PRT","SUICIDE","MEN","100000PER","A","1989",13.9,
"PRT","SUICIDE","MEN","100000PER","A","1990",15.5,
"PRT","SUICIDE","MEN","100000PER","A","1991",17.2,
"PRT","SUICIDE","MEN","100000PER","A","1992",15.4,
"PRT","SUICIDE","MEN","100000PER","A","1993",13.9,
"PRT","SUICIDE","MEN","100000PER","A","1994",13.6,
"PRT","SUICIDE","MEN","100000PER","A","1995",13.3,
"PRT","SUICIDE","MEN","100000PER","A","1996",11.5,
"PRT","SUICIDE","MEN","100000PER","A","1997",10.8,
"PRT","SUICIDE","MEN","100000PER","A","1998",9.1,
"PRT","SUICIDE","MEN","100000PER","A","1999",9,
"PRT","SUICIDE","MEN","100000PER","A","2000",9,
"PRT","SUICIDE","MEN","100000PER","A","2001",12.5,
"PRT","SUICIDE","MEN","100000PER","A","2002",19.5,"B"
"PRT","SUICIDE","MEN","100000PER","A","2003",18.3,
"PRT","SUICIDE","MEN","100000PER","A","2007",14.7,
"PRT","SUICIDE","MEN","100000PER","A","2008",15.4,
"PRT","SUICIDE","MEN","100000PER","A","2009",15.6,
"PRT","SUICIDE","MEN","100000PER","A","2010",15.9,
"PRT","SUICIDE","MEN","100000PER","A","2011",14.9,
"PRT","SUICIDE","MEN","100000PER","A","2012",16,
"PRT","SUICIDE","MEN","100000PER","A","2013",15,
"PRT","SUICIDE","MEN","100000PER","A","2014",17.1,
"PRT","SUICIDE","MEN","100000PER","A","2015",14.8,
"PRT","SUICIDE","MEN","100000PER","A","2016",13.8,
"PRT","SUICIDE","MEN","100000PER","A","2017",14.4,
"SVK","SUICIDE","MEN","100000PER","A","1992",29.5,
"SVK","SUICIDE","MEN","100000PER","A","1993",27.8,
"SVK","SUICIDE","MEN","100000PER","A","1994",26.1,"B"
"SVK","SUICIDE","MEN","100000PER","A","1995",27.3,
"SVK","SUICIDE","MEN","100000PER","A","1996",24.6,
"SVK","SUICIDE","MEN","100000PER","A","1997",23.1,
"SVK","SUICIDE","MEN","100000PER","A","1998",24.2,
"SVK","SUICIDE","MEN","100000PER","A","1999",25.2,
"SVK","SUICIDE","MEN","100000PER","A","2000",24.8,
"SVK","SUICIDE","MEN","100000PER","A","2001",24.6,
"SVK","SUICIDE","MEN","100000PER","A","2002",26,
"SVK","SUICIDE","MEN","100000PER","A","2003",26.3,
"SVK","SUICIDE","MEN","100000PER","A","2004",22.1,
"SVK","SUICIDE","MEN","100000PER","A","2005",23.4,
"SVK","SUICIDE","MEN","100000PER","A","2008",19.7,
"SVK","SUICIDE","MEN","100000PER","A","2009",21.1,
"SVK","SUICIDE","MEN","100000PER","A","2010",20.7,
"SVK","SUICIDE","MEN","100000PER","A","2012",19.1,
"SVK","SUICIDE","MEN","100000PER","A","2013",20.3,
"SVK","SUICIDE","MEN","100000PER","A","2014",18.1,
"ESP","SUICIDE","MEN","100000PER","A","1960",11.8,
"ESP","SUICIDE","MEN","100000PER","A","1961",11.5,
"ESP","SUICIDE","MEN","100000PER","A","1962",10.5,
"ESP","SUICIDE","MEN","100000PER","A","1963",10.4,
"ESP","SUICIDE","MEN","100000PER","A","1964",11.1,
"ESP","SUICIDE","MEN","100000PER","A","1965",10.2,
"ESP","SUICIDE","MEN","100000PER","A","1966",10.4,
"ESP","SUICIDE","MEN","100000PER","A","1967",9.8,
"ESP","SUICIDE","MEN","100000PER","A","1968",9.3,"B"
"ESP","SUICIDE","MEN","100000PER","A","1969",9.9,
"ESP","SUICIDE","MEN","100000PER","A","1971",9.5,
"ESP","SUICIDE","MEN","100000PER","A","1972",9.6,
"ESP","SUICIDE","MEN","100000PER","A","1973",8.8,
"ESP","SUICIDE","MEN","100000PER","A","1974",8.3,
"ESP","SUICIDE","MEN","100000PER","A","1975",8,
"ESP","SUICIDE","MEN","100000PER","A","1976",8.3,
"ESP","SUICIDE","MEN","100000PER","A","1977",8.3,
"ESP","SUICIDE","MEN","100000PER","A","1978",7.9,
"ESP","SUICIDE","MEN","100000PER","A","1979",8.3,
"ESP","SUICIDE","MEN","100000PER","A","1980",8.7,"B"
"ESP","SUICIDE","MEN","100000PER","A","1981",8.7,
"ESP","SUICIDE","MEN","100000PER","A","1982",9.1,
"ESP","SUICIDE","MEN","100000PER","A","1983",10.6,
"ESP","SUICIDE","MEN","100000PER","A","1984",11.9,
"ESP","SUICIDE","MEN","100000PER","A","1985",12,
"ESP","SUICIDE","MEN","100000PER","A","1986",12.9,
"ESP","SUICIDE","MEN","100000PER","A","1987",12.6,
"ESP","SUICIDE","MEN","100000PER","A","1988",13.2,
"ESP","SUICIDE","MEN","100000PER","A","1989",13.4,
"ESP","SUICIDE","MEN","100000PER","A","1990",12.9,
"ESP","SUICIDE","MEN","100000PER","A","1991",12.5,
"ESP","SUICIDE","MEN","100000PER","A","1992",12.4,
"ESP","SUICIDE","MEN","100000PER","A","1993",13.2,
"ESP","SUICIDE","MEN","100000PER","A","1994",13.7,
"ESP","SUICIDE","MEN","100000PER","A","1995",13.4,
"ESP","SUICIDE","MEN","100000PER","A","1996",13.5,
"ESP","SUICIDE","MEN","100000PER","A","1997",13.9,
"ESP","SUICIDE","MEN","100000PER","A","1998",13.4,
"ESP","SUICIDE","MEN","100000PER","A","1999",12.8,"B"
"ESP","SUICIDE","MEN","100000PER","A","2000",13.3,
"ESP","SUICIDE","MEN","100000PER","A","2001",12.3,
"ESP","SUICIDE","MEN","100000PER","A","2002",12.6,
"ESP","SUICIDE","MEN","100000PER","A","2003",12.8,
"ESP","SUICIDE","MEN","100000PER","A","2004",12.5,
"ESP","SUICIDE","MEN","100000PER","A","2005",11.8,
"ESP","SUICIDE","MEN","100000PER","A","2006",11.3,
"ESP","SUICIDE","MEN","100000PER","A","2007",10.9,
"ESP","SUICIDE","MEN","100000PER","A","2008",11.5,
"ESP","SUICIDE","MEN","100000PER","A","2009",11.4,
"ESP","SUICIDE","MEN","100000PER","A","2010",10.5,
"ESP","SUICIDE","MEN","100000PER","A","2011",10.2,
"ESP","SUICIDE","MEN","100000PER","A","2012",11.2,
"ESP","SUICIDE","MEN","100000PER","A","2013",11.9,
"ESP","SUICIDE","MEN","100000PER","A","2014",12,
"ESP","SUICIDE","MEN","100000PER","A","2015",10.9,
"ESP","SUICIDE","MEN","100000PER","A","2016",10.7,
"ESP","SUICIDE","MEN","100000PER","A","2017",10.9,
"SWE","SUICIDE","MEN","100000PER","A","1960",28.6,
"SWE","SUICIDE","MEN","100000PER","A","1961",27.7,
"SWE","SUICIDE","MEN","100000PER","A","1962",29.3,
"SWE","SUICIDE","MEN","100000PER","A","1963",28.8,
"SWE","SUICIDE","MEN","100000PER","A","1964",30.9,
"SWE","SUICIDE","MEN","100000PER","A","1965",29.5,
"SWE","SUICIDE","MEN","100000PER","A","1966",31.2,
"SWE","SUICIDE","MEN","100000PER","A","1967",33.7,
"SWE","SUICIDE","MEN","100000PER","A","1968",33.3,
"SWE","SUICIDE","MEN","100000PER","A","1969",33.2,"B"
"SWE","SUICIDE","MEN","100000PER","A","1970",33.2,
"SWE","SUICIDE","MEN","100000PER","A","1971",30.3,
"SWE","SUICIDE","MEN","100000PER","A","1972",31.2,
"SWE","SUICIDE","MEN","100000PER","A","1973",31.2,
"SWE","SUICIDE","MEN","100000PER","A","1974",30.3,
"SWE","SUICIDE","MEN","100000PER","A","1975",29.6,
"SWE","SUICIDE","MEN","100000PER","A","1976",28.1,
"SWE","SUICIDE","MEN","100000PER","A","1977",29.8,
"SWE","SUICIDE","MEN","100000PER","A","1978",27.8,
"SWE","SUICIDE","MEN","100000PER","A","1979",29.9,
"SWE","SUICIDE","MEN","100000PER","A","1980",29.1,
"SWE","SUICIDE","MEN","100000PER","A","1981",25.7,
"SWE","SUICIDE","MEN","100000PER","A","1982",29.1,
"SWE","SUICIDE","MEN","100000PER","A","1983",28.3,
"SWE","SUICIDE","MEN","100000PER","A","1984",28.2,
"SWE","SUICIDE","MEN","100000PER","A","1985",25.6,
"SWE","SUICIDE","MEN","100000PER","A","1986",27.6,
"SWE","SUICIDE","MEN","100000PER","A","1987",26.5,"B"
"SWE","SUICIDE","MEN","100000PER","A","1988",26.9,
"SWE","SUICIDE","MEN","100000PER","A","1989",27.3,
"SWE","SUICIDE","MEN","100000PER","A","1990",24.5,
"SWE","SUICIDE","MEN","100000PER","A","1991",24.7,
"SWE","SUICIDE","MEN","100000PER","A","1992",22.2,
"SWE","SUICIDE","MEN","100000PER","A","1993",22.7,
"SWE","SUICIDE","MEN","100000PER","A","1994",21.7,
"SWE","SUICIDE","MEN","100000PER","A","1995",21.8,
"SWE","SUICIDE","MEN","100000PER","A","1996",20.2,
"SWE","SUICIDE","MEN","100000PER","A","1997",19.8,"B"
"SWE","SUICIDE","MEN","100000PER","A","1998",20.2,
"SWE","SUICIDE","MEN","100000PER","A","1999",19.7,
"SWE","SUICIDE","MEN","100000PER","A","2000",18.2,
"SWE","SUICIDE","MEN","100000PER","A","2001",18.9,
"SWE","SUICIDE","MEN","100000PER","A","2002",19.4,
"SWE","SUICIDE","MEN","100000PER","A","2003",17.3,
"SWE","SUICIDE","MEN","100000PER","A","2004",18.6,
"SWE","SUICIDE","MEN","100000PER","A","2005",18.5,
"SWE","SUICIDE","MEN","100000PER","A","2006",17.8,
"SWE","SUICIDE","MEN","100000PER","A","2007",17.4,
"SWE","SUICIDE","MEN","100000PER","A","2008",18.2,
"SWE","SUICIDE","MEN","100000PER","A","2009",18.8,
"SWE","SUICIDE","MEN","100000PER","A","2010",17.5,
"SWE","SUICIDE","MEN","100000PER","A","2011",16.4,
"SWE","SUICIDE","MEN","100000PER","A","2012",16.8,
"SWE","SUICIDE","MEN","100000PER","A","2013",17.5,
"SWE","SUICIDE","MEN","100000PER","A","2014",15.8,
"SWE","SUICIDE","MEN","100000PER","A","2015",17.1,
"SWE","SUICIDE","MEN","100000PER","A","2016",15.4,
"SWE","SUICIDE","MEN","100000PER","A","2017",16.2,
"EST","SUICIDE","MEN","100000PER","A","1981",65.6,
"EST","SUICIDE","MEN","100000PER","A","1982",60.8,
"EST","SUICIDE","MEN","100000PER","A","1985",59.4,
"EST","SUICIDE","MEN","100000PER","A","1986",50.5,
"EST","SUICIDE","MEN","100000PER","A","1987",48.7,
"EST","SUICIDE","MEN","100000PER","A","1988",45.3,
"EST","SUICIDE","MEN","100000PER","A","1989",44.3,
"EST","SUICIDE","MEN","100000PER","A","1990",48.3,
"EST","SUICIDE","MEN","100000PER","A","1991",51.6,
"EST","SUICIDE","MEN","100000PER","A","1992",59.5,
"EST","SUICIDE","MEN","100000PER","A","1993",73.5,
"EST","SUICIDE","MEN","100000PER","A","1994",79.1,
"EST","SUICIDE","MEN","100000PER","A","1995",76.2,
"EST","SUICIDE","MEN","100000PER","A","1996",75.9,
"EST","SUICIDE","MEN","100000PER","A","1997",73.7,"B"
"EST","SUICIDE","MEN","100000PER","A","1998",66.9,
"EST","SUICIDE","MEN","100000PER","A","1999",64.9,
"EST","SUICIDE","MEN","100000PER","A","2000",47.4,
"EST","SUICIDE","MEN","100000PER","A","2001",50.2,
"EST","SUICIDE","MEN","100000PER","A","2002",48.3,
"EST","SUICIDE","MEN","100000PER","A","2003",44.6,
"EST","SUICIDE","MEN","100000PER","A","2004",42.9,
"EST","SUICIDE","MEN","100000PER","A","2005",35.5,
"EST","SUICIDE","MEN","100000PER","A","2006",30,
"EST","SUICIDE","MEN","100000PER","A","2007",35.4,
"EST","SUICIDE","MEN","100000PER","A","2008",30.7,
"EST","SUICIDE","MEN","100000PER","A","2009",35.4,
"EST","SUICIDE","MEN","100000PER","A","2010",28.9,
"EST","SUICIDE","MEN","100000PER","A","2011",28.5,
"EST","SUICIDE","MEN","100000PER","A","2012",30.7,
"EST","SUICIDE","MEN","100000PER","A","2013",28.1,
"EST","SUICIDE","MEN","100000PER","A","2014",31.9,
"EST","SUICIDE","MEN","100000PER","A","2015",26.2,
"EST","SUICIDE","MEN","100000PER","A","2016",23.5,
"EST","SUICIDE","MEN","100000PER","A","2017",27.5,
"EST","SUICIDE","MEN","100000PER","A","2018",24.3,
"LVA","SUICIDE","MEN","100000PER","A","1980",59.2,
"LVA","SUICIDE","MEN","100000PER","A","1981",64.5,
"LVA","SUICIDE","MEN","100000PER","A","1982",60.9,
"LVA","SUICIDE","MEN","100000PER","A","1983",62.3,
"LVA","SUICIDE","MEN","100000PER","A","1984",63.3,
"LVA","SUICIDE","MEN","100000PER","A","1985",54.9,
"LVA","SUICIDE","MEN","100000PER","A","1986",46,
"LVA","SUICIDE","MEN","100000PER","A","1987",39.7,
